country_code,country,period,foreign_arrivals,status,year,month,value_available,is_estimated,is_low_reliability,is_confidential,date,months_available,complete_12_month_year
LV,Latvia,2021-12,36113.0,,2021,12,True,,,False,2021-12-01,12,True
LV,Latvia,2022-01,29429.0,,2022,1,True,,,False,2022-01-01,12,True
LV,Latvia,2022-02,36445.0,,2022,2,True,,,False,2022-02-01,12,True
LV,Latvia,2022-03,47115.0,,2022,3,True,,,False,2022-03-01,12,True
LV,Latvia,2022-04,73820.0,,2022,4,True,,,False,2022-04-01,12,True
LV,Latvia,2022-05,87626.0,,2022,5,True,,,False,2022-05-01,12,True
LV,Latvia,2022-06,129715.0,,2022,6,True,,,False,2022-06-01,12,True
LV,Latvia,2022-07,181664.0,,2022,7,True,,,False,2022-07-01,12,True
LV,Latvia,2022-08,185337.0,,2022,8,True,,,False,2022-08-01,12,True
LV,Latvia,2022-09,112363.0,,2022,9,True,,,False,2022-09-01,12,True
LV,Latvia,2022-10,100190.0,,2022,10,True,,,False,2022-10-01,12,True
LV,Latvia,2022-11,74761.0,,2022,11,True,,,False,2022-11-01,12,True
LV,Latvia,2022-12,80408.0,,2022,12,True,,,False,2022-12-01,12,True
LV,Latvia,2023-01,62925.0,,2023,1,True,,,False,2023-01-01,11,False
LV,Latvia,2023-02,70061.0,,2023,2,True,,,False,2023-02-01,11,False
LV,Latvia,2023-03,73284.0,,2023,3,True,,,False,2023-03-01,11,False
LV,Latvia,2023-04,98698.0,,2023,4,True,,,False,2023-04-01,11,False
LV,Latvia,2023-05,120102.0,,2023,5,True,,,False,2023-05-01,11,False
LV,Latvia,2023-06,145443.0,,2023,6,True,,,False,2023-06-01,11,False
LV,Latvia,2023-07,214835.0,,2023,7,True,,,False,2023-07-01,11,False
LV,Latvia,2023-08,195169.0,,2023,8,True,,,False,2023-08-01,11,False
LV,Latvia,2023-09,100990.0,,2023,9,True,,,False,2023-09-01,11,False
LV,Latvia,2023-10,,,2023,10,False,,,False,2023-10-01,11,False
LV,Latvia,2023-11,89501.0,,2023,11,True,,,False,2023-11-01,11,False
LV,Latvia,2023-12,94452.0,,2023,12,True,,,False,2023-12-01,11,False
LV,Latvia,2024-01,66686.0,,2024,1,True,,,False,2024-01-01,12,True
LV,Latvia,2024-02,69936.0,,2024,2,True,,,False,2024-02-01,12,True
LV,Latvia,2024-03,91885.0,,2024,3,True,,,False,2024-03-01,12,True
LV,Latvia,2024-04,105699.0,,2024,4,True,,,False,2024-04-01,12,True
LV,Latvia,2024-05,138660.0,,2024,5,True,,,False,2024-05-01,12,True
LV,Latvia,2024-06,175048.0,,2024,6,True,,,False,2024-06-01,12,True
LV,Latvia,2024-07,237239.0,,2024,7,True,,,False,2024-07-01,12,True
LV,Latvia,2024-08,224452.0,,2024,8,True,,,False,2024-08-01,12,True
LV,Latvia,2024-09,144004.0,,2024,9,True,,,False,2024-09-01,12,True
LV,Latvia,2024-10,119129.0,,2024,10,True,,,False,2024-10-01,12,True
LV,Latvia,2024-11,102447.0,,2024,11,True,,,False,2024-11-01,12,True
LV,Latvia,2024-12,111973.0,,2024,12,True,,,False,2024-12-01,12,True
LV,Latvia,2025-01,85258.0,,2025,1,True,,,False,2025-01-01,12,True
LV,Latvia,2025-02,84435.0,,2025,2,True,,,False,2025-02-01,12,True
LV,Latvia,2025-03,96091.0,,2025,3,True,,,False,2025-03-01,12,True
LV,Latvia,2025-04,115769.0,,2025,4,True,,,False,2025-04-01,12,True
LV,Latvia,2025-05,152327.0,,2025,5,True,,,False,2025-05-01,12,True
LV,Latvia,2025-06,174275.0,,2025,6,True,,,False,2025-06-01,12,True
LV,Latvia,2025-07,235082.0,,2025,7,True,,,False,2025-07-01,12,True
LV,Latvia,2025-08,238498.0,,2025,8,True,,,False,2025-08-01,12,True
LV,Latvia,2025-09,154735.0,,2025,9,True,,,False,2025-09-01,12,True
LV,Latvia,2025-10,120615.0,,2025,10,True,,,False,2025-10-01,12,True
LV,Latvia,2025-11,99700.0,,2025,11,True,,,False,2025-11-01,12,True
LV,Latvia,2025-12,115059.0,,2025,12,True,,,False,2025-12-01,12,True
LV,Latvia,2026-01,78197.0,,2026,1,True,,,False,2026-01-01,6,False
LV,Latvia,2026-02,78153.0,,2026,2,True,,,False,2026-02-01,6,False
LV,Latvia,2026-03,90291.0,,2026,3,True,,,False,2026-03-01,6,False
LV,Latvia,2026-04,113366.0,,2026,4,True,,,False,2026-04-01,6,False
LV,Latvia,2026-05,146001.0,,2026,5,True,,,False,2026-05-01,6,False
LV,Latvia,2026-06,181262.0,,2026,6,True,,,False,2026-06-01,6,False
LV,Latvia,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
LT,Lithuania,2021-01,12211.0,,2021,1,True,,,False,2021-01-01,12,True
LT,Lithuania,2021-02,13017.0,,2021,2,True,,,False,2021-02-01,12,True
LT,Lithuania,2021-03,15133.0,,2021,3,True,,,False,2021-03-01,12,True
LT,Lithuania,2021-04,16923.0,,2021,4,True,,,False,2021-04-01,12,True
LT,Lithuania,2021-05,21439.0,,2021,5,True,,,False,2021-05-01,12,True
LT,Lithuania,2021-06,32952.0,,2021,6,True,,,False,2021-06-01,12,True
LT,Lithuania,2021-07,71192.0,,2021,7,True,,,False,2021-07-01,12,True
LT,Lithuania,2021-08,86877.0,,2021,8,True,,,False,2021-08-01,12,True
LT,Lithuania,2021-09,69688.0,,2021,9,True,,,False,2021-09-01,12,True
LT,Lithuania,2021-10,61290.0,,2021,10,True,,,False,2021-10-01,12,True
LT,Lithuania,2021-11,53382.0,,2021,11,True,,,False,2021-11-01,12,True
LT,Lithuania,2021-12,51257.0,,2021,12,True,,,False,2021-12-01,12,True
LT,Lithuania,2022-01,42429.0,,2022,1,True,,,False,2022-01-01,12,True
LT,Lithuania,2022-02,45546.0,,2022,2,True,,,False,2022-02-01,12,True
LT,Lithuania,2022-03,68210.0,,2022,3,True,,,False,2022-03-01,12,True
LT,Lithuania,2022-04,81409.0,,2022,4,True,,,False,2022-04-01,12,True
LT,Lithuania,2022-05,98379.0,,2022,5,True,,,False,2022-05-01,12,True
LT,Lithuania,2022-06,120663.0,,2022,6,True,,,False,2022-06-01,12,True
LT,Lithuania,2022-07,145938.0,,2022,7,True,,,False,2022-07-01,12,True
LT,Lithuania,2022-08,145938.0,,2022,8,True,,,False,2022-08-01,12,True
LT,Lithuania,2022-09,117062.0,,2022,9,True,,,False,2022-09-01,12,True
LT,Lithuania,2022-10,104506.0,,2022,10,True,,,False,2022-10-01,12,True
LT,Lithuania,2022-11,90550.0,,2022,11,True,,,False,2022-11-01,12,True
LT,Lithuania,2022-12,83772.0,,2022,12,True,,,False,2022-12-01,12,True
LT,Lithuania,2023-01,75652.0,,2023,1,True,,,False,2023-01-01,12,True
LT,Lithuania,2023-02,69284.0,,2023,2,True,,,False,2023-02-01,12,True
LT,Lithuania,2023-03,90894.0,,2023,3,True,,,False,2023-03-01,12,True
LT,Lithuania,2023-04,100868.0,,2023,4,True,,,False,2023-04-01,12,True
LT,Lithuania,2023-05,129557.0,,2023,5,True,,,False,2023-05-01,12,True
LT,Lithuania,2023-06,138659.0,,2023,6,True,,,False,2023-06-01,12,True
LT,Lithuania,2023-07,173480.0,,2023,7,True,,,False,2023-07-01,12,True
LT,Lithuania,2023-08,175510.0,,2023,8,True,,,False,2023-08-01,12,True
LT,Lithuania,2023-09,125184.0,,2023,9,True,,,False,2023-09-01,12,True
LT,Lithuania,2023-10,107843.0,,2023,10,True,,,False,2023-10-01,12,True
LT,Lithuania,2023-11,91487.0,,2023,11,True,,,False,2023-11-01,12,True
LT,Lithuania,2023-12,91131.0,,2023,12,True,,,False,2023-12-01,12,True
LT,Lithuania,2024-01,78366.0,,2024,1,True,,,False,2024-01-01,12,True
LT,Lithuania,2024-02,70145.0,,2024,2,True,,,False,2024-02-01,12,True
LT,Lithuania,2024-03,95052.0,,2024,3,True,,,False,2024-03-01,12,True
LT,Lithuania,2024-04,104057.0,,2024,4,True,,,False,2024-04-01,12,True
LT,Lithuania,2024-05,137232.0,,2024,5,True,,,False,2024-05-01,12,True
LT,Lithuania,2024-06,151556.0,,2024,6,True,,,False,2024-06-01,12,True
LT,Lithuania,2024-07,176712.0,,2024,7,True,,,False,2024-07-01,12,True
LT,Lithuania,2024-08,192959.0,,2024,8,True,,,False,2024-08-01,12,True
LT,Lithuania,2024-09,138065.0,,2024,9,True,,,False,2024-09-01,12,True
LT,Lithuania,2024-10,115011.0,,2024,10,True,,,False,2024-10-01,12,True
LT,Lithuania,2024-11,94570.0,,2024,11,True,,,False,2024-11-01,12,True
LT,Lithuania,2024-12,95327.0,,2024,12,True,,,False,2024-12-01,12,True
LT,Lithuania,2025-01,58897.0,,2025,1,True,,,False,2025-01-01,12,True
LT,Lithuania,2025-02,67896.0,,2025,2,True,,,False,2025-02-01,12,True
LT,Lithuania,2025-03,82816.0,,2025,3,True,,,False,2025-03-01,12,True
LT,Lithuania,2025-04,107505.0,,2025,4,True,,,False,2025-04-01,12,True
LT,Lithuania,2025-05,148567.0,,2025,5,True,,,False,2025-05-01,12,True
LT,Lithuania,2025-06,164646.0,,2025,6,True,,,False,2025-06-01,12,True
LT,Lithuania,2025-07,223555.0,,2025,7,True,,,False,2025-07-01,12,True
LT,Lithuania,2025-08,211227.0,,2025,8,True,,,False,2025-08-01,12,True
LT,Lithuania,2025-09,145687.0,,2025,9,True,,,False,2025-09-01,12,True
LT,Lithuania,2025-10,115037.0,,2025,10,True,,,False,2025-10-01,12,True
LT,Lithuania,2025-11,87530.0,,2025,11,True,,,False,2025-11-01,12,True
LT,Lithuania,2025-12,99200.0,,2025,12,True,,,False,2025-12-01,12,True
LT,Lithuania,2026-01,80082.0,,2026,1,True,,,False,2026-01-01,6,False
LT,Lithuania,2026-02,70614.0,,2026,2,True,,,False,2026-02-01,6,False
LT,Lithuania,2026-03,89912.0,,2026,3,True,,,False,2026-03-01,6,False
LT,Lithuania,2026-04,102804.0,,2026,4,True,,,False,2026-04-01,6,False
LT,Lithuania,2026-05,145380.0,,2026,5,True,,,False,2026-05-01,6,False
LT,Lithuania,2026-06,164434.0,,2026,6,True,,,False,2026-06-01,6,False
LT,Lithuania,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
LU,Luxembourg,2021-01,16133.0,,2021,1,True,,,False,2021-01-01,12,True
LU,Luxembourg,2021-02,16323.0,,2021,2,True,,,False,2021-02-01,12,True
LU,Luxembourg,2021-03,21153.0,,2021,3,True,,,False,2021-03-01,12,True
LU,Luxembourg,2021-04,30831.0,,2021,4,True,,,False,2021-04-01,12,True
LU,Luxembourg,2021-05,62034.0,,2021,5,True,,,False,2021-05-01,12,True
LU,Luxembourg,2021-06,61704.0,,2021,6,True,,,False,2021-06-01,12,True
LU,Luxembourg,2021-07,91572.0,,2021,7,True,,,False,2021-07-01,12,True
LU,Luxembourg,2021-08,108591.0,,2021,8,True,,,False,2021-08-01,12,True
LU,Luxembourg,2021-09,82295.0,,2021,9,True,,,False,2021-09-01,12,True
LU,Luxembourg,2021-10,82071.0,,2021,10,True,,,False,2021-10-01,12,True
LU,Luxembourg,2021-11,60044.0,,2021,11,True,,,False,2021-11-01,12,True
LU,Luxembourg,2021-12,50508.0,,2021,12,True,,,False,2021-12-01,12,True
LU,Luxembourg,2022-01,36740.0,,2022,1,True,,,False,2022-01-01,12,True
LU,Luxembourg,2022-02,44597.0,,2022,2,True,,,False,2022-02-01,12,True
LU,Luxembourg,2022-03,58391.0,,2022,3,True,,,False,2022-03-01,12,True
LU,Luxembourg,2022-04,91704.0,,2022,4,True,,,False,2022-04-01,12,True
LU,Luxembourg,2022-05,113741.0,,2022,5,True,,,False,2022-05-01,12,True
LU,Luxembourg,2022-06,117633.0,,2022,6,True,,,False,2022-06-01,12,True
LU,Luxembourg,2022-07,161242.0,,2022,7,True,,,False,2022-07-01,12,True
LU,Luxembourg,2022-08,154585.0,,2022,8,True,,,False,2022-08-01,12,True
LU,Luxembourg,2022-09,107729.0,,2022,9,True,,,False,2022-09-01,12,True
LU,Luxembourg,2022-10,98857.0,,2022,10,True,,,False,2022-10-01,12,True
LU,Luxembourg,2022-11,74838.0,,2022,11,True,,,False,2022-11-01,12,True
LU,Luxembourg,2022-12,71997.0,,2022,12,True,,,False,2022-12-01,12,True
LU,Luxembourg,2023-01,54096.0,,2023,1,True,,,False,2023-01-01,12,True
LU,Luxembourg,2023-02,59087.0,,2023,2,True,,,False,2023-02-01,12,True
LU,Luxembourg,2023-03,72614.0,,2023,3,True,,,False,2023-03-01,12,True
LU,Luxembourg,2023-04,116183.0,,2023,4,True,,,False,2023-04-01,12,True
LU,Luxembourg,2023-05,131441.0,,2023,5,True,,,False,2023-05-01,12,True
LU,Luxembourg,2023-06,124747.0,,2023,6,True,,,False,2023-06-01,12,True
LU,Luxembourg,2023-07,168907.0,,2023,7,True,,,False,2023-07-01,12,True
LU,Luxembourg,2023-08,160003.0,,2023,8,True,,,False,2023-08-01,12,True
LU,Luxembourg,2023-09,117284.0,,2023,9,True,,,False,2023-09-01,12,True
LU,Luxembourg,2023-10,102609.0,,2023,10,True,,,False,2023-10-01,12,True
LU,Luxembourg,2023-11,74381.0,,2023,11,True,,,False,2023-11-01,12,True
LU,Luxembourg,2023-12,76720.0,,2023,12,True,,,False,2023-12-01,12,True
LU,Luxembourg,2024-01,55491.0,,2024,1,True,,,False,2024-01-01,12,True
LU,Luxembourg,2024-02,63877.0,,2024,2,True,,,False,2024-02-01,12,True
LU,Luxembourg,2024-03,78923.0,,2024,3,True,,,False,2024-03-01,12,True
LU,Luxembourg,2024-04,111087.0,,2024,4,True,,,False,2024-04-01,12,True
LU,Luxembourg,2024-05,150431.0,,2024,5,True,,,False,2024-05-01,12,True
LU,Luxembourg,2024-06,137595.0,,2024,6,True,,,False,2024-06-01,12,True
LU,Luxembourg,2024-07,177703.0,,2024,7,True,,,False,2024-07-01,12,True
LU,Luxembourg,2024-08,192617.0,,2024,8,True,,,False,2024-08-01,12,True
LU,Luxembourg,2024-09,120985.0,,2024,9,True,,,False,2024-09-01,12,True
LU,Luxembourg,2024-10,107166.0,,2024,10,True,,,False,2024-10-01,12,True
LU,Luxembourg,2024-11,83292.0,,2024,11,True,,,False,2024-11-01,12,True
LU,Luxembourg,2024-12,85686.0,,2024,12,True,,,False,2024-12-01,12,True
LU,Luxembourg,2025-01,59960.0,,2025,1,True,,,False,2025-01-01,12,True
LU,Luxembourg,2025-02,63293.0,,2025,2,True,,,False,2025-02-01,12,True
LU,Luxembourg,2025-03,78819.0,,2025,3,True,,,False,2025-03-01,12,True
LU,Luxembourg,2025-04,125286.0,,2025,4,True,,,False,2025-04-01,12,True
LU,Luxembourg,2025-05,143644.0,,2025,5,True,,,False,2025-05-01,12,True
LU,Luxembourg,2025-06,150806.0,,2025,6,True,,,False,2025-06-01,12,True
LU,Luxembourg,2025-07,183375.0,,2025,7,True,,,False,2025-07-01,12,True
LU,Luxembourg,2025-08,176309.0,,2025,8,True,,,False,2025-08-01,12,True
LU,Luxembourg,2025-09,131950.0,,2025,9,True,,,False,2025-09-01,12,True
LU,Luxembourg,2025-10,115743.0,,2025,10,True,,,False,2025-10-01,12,True
LU,Luxembourg,2025-11,90337.0,,2025,11,True,,,False,2025-11-01,12,True
LU,Luxembourg,2025-12,94228.0,,2025,12,True,,,False,2025-12-01,12,True
LU,Luxembourg,2026-01,64345.0,,2026,1,True,,,False,2026-01-01,6,False
LU,Luxembourg,2026-02,68430.0,,2026,2,True,,,False,2026-02-01,6,False
LU,Luxembourg,2026-03,85106.0,,2026,3,True,,,False,2026-03-01,6,False
LU,Luxembourg,2026-04,129851.0,,2026,4,True,,,False,2026-04-01,6,False
LU,Luxembourg,2026-05,145886.0,,2026,5,True,,,False,2026-05-01,6,False
LU,Luxembourg,2026-06,139576.0,,2026,6,True,,,False,2026-06-01,6,False
LU,Luxembourg,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
MT,Malta,2021-01,10827.0,,2021,1,True,,,False,2021-01-01,12,True
MT,Malta,2021-02,13078.0,,2021,2,True,,,False,2021-02-01,12,True
MT,Malta,2021-03,8606.0,,2021,3,True,,,False,2021-03-01,12,True
MT,Malta,2021-04,8063.0,,2021,4,True,,,False,2021-04-01,12,True
MT,Malta,2021-05,22993.0,,2021,5,True,,,False,2021-05-01,12,True
MT,Malta,2021-06,63528.0,,2021,6,True,,,False,2021-06-01,12,True
MT,Malta,2021-07,95503.0,,2021,7,True,,,False,2021-07-01,12,True
MT,Malta,2021-08,123184.0,,2021,8,True,,,False,2021-08-01,12,True
MT,Malta,2021-09,117149.0,,2021,9,True,,,False,2021-09-01,12,True
MT,Malta,2021-10,125432.0,,2021,10,True,,,False,2021-10-01,12,True
MT,Malta,2021-11,88102.0,,2021,11,True,,,False,2021-11-01,12,True
MT,Malta,2021-12,60277.0,,2021,12,True,,,False,2021-12-01,12,True
MT,Malta,2022-01,38893.0,,2022,1,True,,,False,2022-01-01,12,True
MT,Malta,2022-02,62791.0,,2022,2,True,,,False,2022-02-01,12,True
MT,Malta,2022-03,89226.0,,2022,3,True,,,False,2022-03-01,12,True
MT,Malta,2022-04,137401.0,,2022,4,True,,,False,2022-04-01,12,True
MT,Malta,2022-05,153802.0,,2022,5,True,,,False,2022-05-01,12,True
MT,Malta,2022-06,165459.0,,2022,6,True,,,False,2022-06-01,12,True
MT,Malta,2022-07,170387.0,,2022,7,True,,,False,2022-07-01,12,True
MT,Malta,2022-08,180458.0,,2022,8,True,,,False,2022-08-01,12,True
MT,Malta,2022-09,161192.0,,2022,9,True,,,False,2022-09-01,12,True
MT,Malta,2022-10,170974.0,,2022,10,True,,,False,2022-10-01,12,True
MT,Malta,2022-11,125130.0,,2022,11,True,,,False,2022-11-01,12,True
MT,Malta,2022-12,103936.0,,2022,12,True,,,False,2022-12-01,12,True
MT,Malta,2023-01,89109.0,,2023,1,True,,,False,2023-01-01,12,True
MT,Malta,2023-02,106914.0,,2023,2,True,,,False,2023-02-01,12,True
MT,Malta,2023-03,140429.0,,2023,3,True,,,False,2023-03-01,12,True
MT,Malta,2023-04,187285.0,,2023,4,True,,,False,2023-04-01,12,True
MT,Malta,2023-05,192003.0,,2023,5,True,,,False,2023-05-01,12,True
MT,Malta,2023-06,198671.0,,2023,6,True,,,False,2023-06-01,12,True
MT,Malta,2023-07,199650.0,,2023,7,True,,,False,2023-07-01,12,True
MT,Malta,2023-08,211974.0,,2023,8,True,,,False,2023-08-01,12,True
MT,Malta,2023-09,187522.0,,2023,9,True,,,False,2023-09-01,12,True
MT,Malta,2023-10,204638.0,,2023,10,True,,,False,2023-10-01,12,True
MT,Malta,2023-11,142386.0,,2023,11,True,,,False,2023-11-01,12,True
MT,Malta,2023-12,131999.0,,2023,12,True,,,False,2023-12-01,12,True
MT,Malta,2024-01,112138.0,,2024,1,True,,,False,2024-01-01,12,True
MT,Malta,2024-02,134990.0,,2024,2,True,,,False,2024-02-01,12,True
MT,Malta,2024-03,174305.0,,2024,3,True,,,False,2024-03-01,12,True
MT,Malta,2024-04,204552.0,,2024,4,True,,,False,2024-04-01,12,True
MT,Malta,2024-05,226242.0,,2024,5,True,,,False,2024-05-01,12,True
MT,Malta,2024-06,214444.0,,2024,6,True,,,False,2024-06-01,12,True
MT,Malta,2024-07,225010.0,,2024,7,True,,,False,2024-07-01,12,True
MT,Malta,2024-08,232208.0,,2024,8,True,,,False,2024-08-01,12,True
MT,Malta,2024-09,206560.0,,2024,9,True,,,False,2024-09-01,12,True
MT,Malta,2024-10,229053.0,,2024,10,True,,,False,2024-10-01,12,True
MT,Malta,2024-11,176541.0,,2024,11,True,,,False,2024-11-01,12,True
MT,Malta,2024-12,142621.0,,2024,12,True,,,False,2024-12-01,12,True
MT,Malta,2025-01,124279.0,,2025,1,True,,,False,2025-01-01,12,True
MT,Malta,2025-02,160664.0,,2025,2,True,,,False,2025-02-01,12,True
MT,Malta,2025-03,198297.0,,2025,3,True,,,False,2025-03-01,12,True
MT,Malta,2025-04,230778.0,,2025,4,True,,,False,2025-04-01,12,True
MT,Malta,2025-05,240241.0,,2025,5,True,,,False,2025-05-01,12,True
MT,Malta,2025-06,233755.0,,2025,6,True,,,False,2025-06-01,12,True
MT,Malta,2025-07,244199.0,,2025,7,True,,,False,2025-07-01,12,True
MT,Malta,2025-08,249567.0,,2025,8,True,,,False,2025-08-01,12,True
MT,Malta,2025-09,226663.0,,2025,9,True,,,False,2025-09-01,12,True
MT,Malta,2025-10,265149.0,,2025,10,True,,,False,2025-10-01,12,True
MT,Malta,2025-11,201863.0,,2025,11,True,,,False,2025-11-01,12,True
MT,Malta,2025-12,180060.0,,2025,12,True,,,False,2025-12-01,12,True
MT,Malta,2026-01,154434.0,,2026,1,True,,,False,2026-01-01,6,False
MT,Malta,2026-02,193813.0,,2026,2,True,,,False,2026-02-01,6,False
MT,Malta,2026-03,231135.0,,2026,3,True,,,False,2026-03-01,6,False
MT,Malta,2026-04,263546.0,,2026,4,True,,,False,2026-04-01,6,False
MT,Malta,2026-05,278930.0,,2026,5,True,,,False,2026-05-01,6,False
MT,Malta,2026-06,262542.0,,2026,6,True,,,False,2026-06-01,6,False
MT,Malta,2026-07,,,2026,7,False,,,False,2026-07-01,6,False
NL,Netherlands,2021-01,112041.0,,2021,1,True,,,False,2021-01-01,12,True
NL,Netherlands,2021-02,135061.0,,2021,2,True,,,False,2021-02-01,12,True
NL,Netherlands,2021-03,125344.0,,2021,3,True,,,False,2021-03-01,12,True
NL,Netherlands,2021-04,141196.0,,2021,4,True,,,False,2021-04-01,12,True
NL,Netherlands,2021-05,264177.0,,2021,5,True,,,False,2021-05-01,12,True
NL,Netherlands,2021-06,431964.0,,2021,6,True,,,False,2021-06-01,12,True
NL,Netherlands,2021-07,914512.0,,2021,7,True,,,False,2021-07-01,12,True
NL,Netherlands,2021-08,895617.0,,2021,8,True,,,False,2021-08-01,12,True
NL,Netherlands,2021-09,902147.0,,2021,9,True,,,False,2021-09-01,12,True
NL,Netherlands,2021-10,1154942.0,,2021,10,True,,,False,2021-10-01,12,True
NL,Netherlands,2021-11,877489.0,,2021,11,True,,,False,2021-11-01,12,True
NL,Netherlands,2021-12,293594.0,,2021,12,True,,,False,2021-12-01,12,True
NL,Netherlands,2022-01,240725.0,,2022,1,True,,,False,2022-01-01,12,True
NL,Netherlands,2022-02,531158.0,,2022,2,True,,,False,2022-02-01,12,True
NL,Netherlands,2022-03,922247.0,,2022,3,True,,,False,2022-03-01,12,True
NL,Netherlands,2022-04,1777270.0,,2022,4,True,,,False,2022-04-01,12,True
NL,Netherlands,2022-05,1556884.0,,2022,5,True,,,False,2022-05-01,12,True
NL,Netherlands,2022-06,1714563.0,,2022,6,True,,,False,2022-06-01,12,True
NL,Netherlands,2022-07,2092634.0,,2022,7,True,,,False,2022-07-01,12,True
NL,Netherlands,2022-08,2040692.0,,2022,8,True,,,False,2022-08-01,12,True
NL,Netherlands,2022-09,1558487.0,,2022,9,True,,,False,2022-09-01,12,True
NL,Netherlands,2022-10,1801036.0,,2022,10,True,,,False,2022-10-01,12,True
NL,Netherlands,2022-11,1297640.0,,2022,11,True,,,False,2022-11-01,12,True
NL,Netherlands,2022-12,1048910.0,,2022,12,True,,,False,2022-12-01,12,True
NL,Netherlands,2023-01,978404.0,,2023,1,True,,,False,2023-01-01,12,True
NL,Netherlands,2023-02,1073604.0,,2023,2,True,,,False,2023-02-01,12,True
NL,Netherlands,2023-03,1280030.0,,2023,3,True,,,False,2023-03-01,12,True
NL,Netherlands,2023-04,2139178.0,,2023,4,True,,,False,2023-04-01,12,True
NL,Netherlands,2023-05,2091111.0,,2023,5,True,,,False,2023-05-01,12,True
NL,Netherlands,2023-06,1978919.0,,2023,6,True,,,False,2023-06-01,12,True
NL,Netherlands,2023-07,2486185.0,,2023,7,True,,,False,2023-07-01,12,True
NL,Netherlands,2023-08,2132118.0,,2023,8,True,,,False,2023-08-01,12,True
NL,Netherlands,2023-09,1757943.0,,2023,9,True,,,False,2023-09-01,12,True
NL,Netherlands,2023-10,1935613.0,,2023,10,True,,,False,2023-10-01,12,True
NL,Netherlands,2023-11,1325120.0,,2023,11,True,,,False,2023-11-01,12,True
NL,Netherlands,2023-12,1125350.0,,2023,12,True,,,False,2023-12-01,12,True
NL,Netherlands,2024-01,1099981.0,,2024,1,True,,,False,2024-01-01,12,True
NL,Netherlands,2024-02,1132527.0,,2024,2,True,,,False,2024-02-01,12,True
NL,Netherlands,2024-03,1627280.0,,2024,3,True,,,False,2024-03-01,12,True
NL,Netherlands,2024-04,1998165.0,,2024,4,True,,,False,2024-04-01,12,True
NL,Netherlands,2024-05,2137362.0,,2024,5,True,,,False,2024-05-01,12,True
NL,Netherlands,2024-06,1907860.0,,2024,6,True,,,False,2024-06-01,12,True
NL,Netherlands,2024-07,2442927.0,,2024,7,True,,,False,2024-07-01,12,True
NL,Netherlands,2024-08,2453682.0,,2024,8,True,,,False,2024-08-01,12,True
NL,Netherlands,2024-09,1864417.0,,2024,9,True,,,False,2024-09-01,12,True
NL,Netherlands,2024-10,1995399.0,,2024,10,True,,,False,2024-10-01,12,True
